-,-,-,-,-,-
-0.004488,0.000172,-0.000538,-0.000146,-0.000162,-0.000169
-0.025057,0.001682,-0.002323,-0.000127,-0.000203,-0.000249
-0.068982,0.004685,-0.006000,-0.000160,-0.000306,-0.000462
-0.127462,0.008093,-0.010600,-0.000313,-0.000445,-0.000840
-0.184441,0.010323,-0.014623,-0.000544,-0.000539,-0.001338
-0.228231,0.010460,-0.017151,-0.000637,-0.000504,-0.001816
-0.254586,0.008628,-0.018331,-0.000342,-0.000308,-0.002121
-0.265348,0.005819,-0.019205,0.000379,-0.000032,-0.002147
-0.265382,0.003307,-0.020650,0.001326,0.000183,-0.001826
-0.259680,0.002135,-0.022674,0.002189,0.000290,-0.001132
-0.251974,0.002772,-0.024733,0.002650,0.000351,-0.000172
-0.244855,0.004916,-0.026295,0.002604,0.000473,0.000817
-0.240063,0.007845,-0.027523,0.002291,0.000689,0.001582
-0.238192,0.010944,-0.029525,0.002041,0.000833,0.001951
-0.238472,0.013670,-0.033442,0.001900,0.000674,0.001900
-0.239352,0.015372,-0.039524,0.001599,0.000215,0.001601
-0.239567,0.015709,-0.047203,0.000899,-0.000259,0.001341
-0.238717,0.015228,-0.055673,-0.000177,-0.000460,0.001307
-0.237050,0.015052,-0.064297,-0.001517,-0.000373,0.001455
-0.235040,0.015848,-0.072542,-0.003178,-0.000219,0.001552
-0.233166,0.017347,-0.079600,-0.005369,-0.000203,0.001361
-0.231874,0.018932,-0.084388,-0.008219,-0.000332,0.000781
-0.231551,0.020137,-0.086127,-0.011554,-0.000523,-0.000140
-0.232187,0.020415,-0.084659,-0.014955,-0.000738,-0.001308
-0.233239,0.019098,-0.080227,-0.017983,-0.000851,-0.002576
-0.234224,0.015794,-0.073280,-0.020250,-0.000551,-0.003718
-0.235174,0.010604,-0.064383,-0.021357,0.000349,-0.004596
-0.236458,0.004222,-0.054291,-0.021012,0.001667,-0.005246
-0.238449,-0.002160,-0.044100,-0.019306,0.003007,-0.005741
-0.241249,-0.007329,-0.034860,-0.016816,0.004125,-0.006017
-0.244486,-0.010532,-0.026887,-0.014480,0.005056,-0.005857
-0.247194,-0.011655,-0.019513,-0.013237,0.005883,-0.005106
-0.248380,-0.010908,-0.011395,-0.013403,0.006437,-0.003977
-0.248010,-0.008556,-0.001259,-0.014305,0.006247,-0.003027
-0.246767,-0.005207,0.011191,-0.014808,0.004833,-0.002796
-0.245061,-0.002073,0.025022,-0.014143,0.002130,-0.003535
-0.243215,-0.000918,0.038890,-0.012132,-0.001265,-0.005103
-0.242470,-0.003074,0.051270,-0.008900,-0.004342,-0.006911
-0.244382,-0.008159,0.059848,-0.004715,-0.006325,-0.008008
-0.248796,-0.014383,0.062326,-0.000142,-0.006950,-0.007439
-0.253547,-0.019803,0.058131,0.004023,-0.006256,-0.004767
-0.256249,-0.023006,0.048554,0.007223,-0.004466,-0.000282
-0.255369,-0.023144,0.035443,0.009440,-0.002059,0.005151
-0.249900,-0.019814,0.020234,0.011015,0.000288,0.010385
-0.239592,-0.013173,0.004138,0.012209,0.001977,0.014367
-0.225605,-0.003942,-0.011462,0.012896,0.002619,0.016373
-0.210197,0.006530,-0.025192,0.012642,0.001969,0.016052
-0.196073,0.016295,-0.035781,0.011105,0.000011,0.013498
-0.185608,0.023436,-0.041915,0.008430,-0.002865,0.009268
-0.179858,0.026766,-0.042667,0.005340,-0.005934,0.004248
-0.178403,0.026342,-0.038458,0.002846,-0.008427,-0.000623
-0.180060,0.023270,-0.031202,0.001737,-0.009718,-0.004687
-0.183716,0.018584,-0.023383,0.002121,-0.009470,-0.007698
-0.189061,0.012742,-0.017191,0.003480,-0.007867,-0.009674
-0.196456,0.006305,-0.014065,0.005233,-0.005532,-0.010761
-0.206210,0.000550,-0.014727,0.007008,-0.003250,-0.011187
-0.217852,-0.002863,-0.019112,0.008387,-0.001854,-0.011244
-0.229494,-0.003222,-0.025723,0.008794,-0.001967,-0.011241
-0.239179,-0.001850,-0.031491,0.007922,-0.003378,-0.011271
-0.247155,-0.001226,-0.033463,0.006205,-0.004744,-0.010972
-0.255704,-0.002642,-0.031677,0.004468,-0.004683,-0.009883
-0.267203,-0.005037,-0.029061,0.002990,-0.003337,-0.008136
-0.281959,-0.006806,-0.027527,0.001308,-0.002146,-0.006481
-0.297544,-0.008009,-0.026068,-0.001085,-0.002123,-0.005475
-0.310870,-0.009811,-0.022577,-0.004080,-0.003005,-0.004771
-0.319912,-0.012650,-0.015972,-0.006842,-0.003881,-0.003527
-0.323272,-0.015822,-0.007060,-0.008308,-0.004211,-0.001559
-0.320111,-0.018385,0.002121,-0.007958,-0.004143,0.000337
