-,-,-,-,-,-
-0.004466,0.000197,-0.000248,-0.000087,-0.000209,-0.000101
-0.025088,0.001840,-0.000698,0.000265,-0.000476,0.000161
-0.069651,0.005084,-0.001775,0.001096,-0.001014,0.000702
-0.129772,0.008605,-0.003642,0.002286,-0.001530,0.001284
-0.188646,0.010809,-0.006420,0.003433,-0.001615,0.001547
-0.233139,0.011408,-0.010015,0.004115,-0.001228,0.001389
-0.258394,0.010988,-0.013886,0.004110,-0.000705,0.001039
-0.266603,0.010024,-0.017279,0.003467,-0.000277,0.000762
-0.263160,0.008867,-0.019831,0.002453,0.000135,0.000600
-0.253676,0.008076,-0.021731,0.001371,0.000597,0.000447
-0.242763,0.008233,-0.023193,0.000398,0.000856,0.000246
-0.233874,0.009543,-0.024108,-0.000387,0.000586,-0.000018
-0.229136,0.011649,-0.024299,-0.000938,-0.000189,-0.000385
-0.228910,0.013858,-0.023834,-0.001235,-0.001110,-0.000865
-0.232023,0.015498,-0.023099,-0.001211,-0.001798,-0.001376
-0.236690,0.015904,-0.022963,-0.000777,-0.002071,-0.001764
-0.241103,0.014338,-0.024884,-0.000023,-0.001964,-0.001881
-0.243586,0.010639,-0.030058,0.000726,-0.001710,-0.001740
-0.243405,0.006044,-0.038154,0.001078,-0.001668,-0.001593
-0.241987,0.002829,-0.047494,0.000802,-0.002081,-0.001738
-0.242164,0.002443,-0.056276,0.000009,-0.002682,-0.002265
-0.245136,0.003997,-0.063416,-0.000966,-0.002779,-0.003041
-0.249111,0.005243,-0.068783,-0.002020,-0.002044,-0.003698
-0.251687,0.004771,-0.072366,-0.003511,-0.000971,-0.003749
-0.252348,0.003067,-0.073278,-0.005885,-0.000287,-0.003000
-0.252063,0.001742,-0.070283,-0.009029,-0.000265,-0.001728
-0.251468,0.001876,-0.062995,-0.012256,-0.000777,-0.000310
-0.250304,0.003614,-0.052315,-0.014740,-0.001701,0.001160
-0.248499,0.006524,-0.039736,-0.015698,-0.002842,0.002715
-0.247036,0.009693,-0.026409,-0.014772,-0.003625,0.004140
-0.247124,0.012347,-0.013452,-0.012507,-0.003224,0.004884
-0.248080,0.014132,-0.003001,-0.010148,-0.001189,0.004339
-0.247478,0.015019,0.002229,-0.008835,0.001972,0.002430
-0.244256,0.015288,0.001264,-0.008816,0.005134,-0.000188
-0.239313,0.014608,-0.004479,-0.009412,0.007454,-0.002651
-0.233893,0.011859,-0.012979,-0.009770,0.008546,-0.004379
-0.229714,0.006753,-0.021785,-0.009664,0.008271,-0.005186
-0.228427,0.000614,-0.027307,-0.009622,0.006774,-0.005156
-0.229936,-0.004536,-0.025863,-0.010245,0.004339,-0.004411
-0.233126,-0.007034,-0.015146,-0.011472,0.001235,-0.003028
-0.237591,-0.006238,0.004617,-0.012575,-0.002026,-0.001154
-0.243224,-0.002673,0.030110,-0.012646,-0.004517,0.000870
-0.248787,0.002376,0.055948,-0.011103,-0.005219,0.002561
-0.251991,0.007377,0.076252,-0.007931,-0.003656,0.003523
-0.250925,0.011062,0.086033,-0.003631,-0.000386,0.003647
-0.245112,0.012808,0.082892,0.000997,0.003080,0.003082
-0.236518,0.012624,0.068175,0.005171,0.005052,0.002125
-0.229682,0.010874,0.046258,0.008427,0.004839,0.001097
-0.228599,0.008113,0.022337,0.010626,0.003221,0.000190
-0.233028,0.004847,0.000462,0.011721,0.001448,-0.000446
-0.239185,0.001550,-0.016922,0.011701,-0.000003,-0.000563
-0.243472,-0.000711,-0.028224,0.010822,-0.001363,0.000016
-0.244531,-0.000474,-0.032415,0.009654,-0.002695,0.001123
-0.242651,0.002540,-0.029977,0.008663,-0.003591,0.002207
-0.238380,0.006798,-0.023391,0.007872,-0.003637,0.002672
-0.232103,0.010364,-0.015950,0.007147,-0.002891,0.002336
-0.224393,0.012122,-0.010281,0.006533,-0.001850,0.001494
-0.216022,0.011809,-0.007903,0.006072,-0.001239,0.000585
-0.208489,0.009894,-0.008888,0.005609,-0.001622,-0.000153
-0.204107,0.007423,-0.011645,0.004999,-0.002818,-0.000809
-0.203737,0.005319,-0.014252,0.004259,-0.004001,-0.001587
-0.205423,0.003878,-0.015933,0.003435,-0.004675,-0.002454
-0.206727,0.003178,-0.016735,0.002580,-0.005090,-0.003142
-0.207067,0.002889,-0.016682,0.001852,-0.005652,-0.003466
-0.207476,0.001877,-0.015860,0.001355,-0.006434,-0.003493
