-,-,-,-,-,-
-0.003216,0.000309,-0.000446,-0.000839,-0.000204,-0.000687
-0.017926,0.002888,-0.001304,-0.003756,-0.000300,-0.003371
-0.050126,0.008200,-0.002948,-0.008909,-0.000233,-0.009411
-0.094732,0.012243,-0.007299,-0.014036,-0.000213,-0.017488
-0.140128,0.009947,-0.015790,-0.017805,-0.001491,-0.024542
-0.176017,0.002528,-0.024015,-0.020695,-0.005260,-0.028580
-0.198441,-0.003775,-0.024268,-0.022521,-0.011065,-0.030038
-0.210812,-0.005616,-0.013780,-0.021984,-0.016947,-0.030478
-0.219020,-0.005428,0.003050,-0.018728,-0.020979,-0.030833
-0.226024,-0.006485,0.020438,-0.014128,-0.022721,-0.031352
-0.232609,-0.008598,0.036390,-0.009425,-0.023156,-0.032318
-0.240288,-0.011165,0.050389,-0.004243,-0.023341,-0.033748
-0.250225,-0.016402,0.059872,0.001686,-0.024048,-0.034532
-0.260883,-0.025286,0.063633,0.006897,-0.025972,-0.033209
-0.268922,-0.034288,0.065380,0.010046,-0.029078,-0.029988
-0.274675,-0.039383,0.069609,0.012052,-0.032161,-0.026712
-0.283627,-0.041054,0.075561,0.014936,-0.033355,-0.024674
-0.297679,-0.043402,0.077977,0.019307,-0.031342,-0.023640
-0.310695,-0.048726,0.073876,0.024124,-0.026596,-0.022829
-0.317211,-0.055787,0.065516,0.028279,-0.021209,-0.021910
-0.320165,-0.062915,0.056243,0.031544,-0.016811,-0.020785
-0.325293,-0.069307,0.047250,0.034235,-0.012943,-0.019107
-0.331364,-0.074122,0.038580,0.036430,-0.008455,-0.016657
-0.331547,-0.076716,0.030268,0.037913,-0.003971,-0.013658
-0.322789,-0.077831,0.021987,0.038571,-0.001611,-0.010298
-0.309882,-0.078778,0.013546,0.038321,-0.002330,-0.006530
-0.299793,-0.078872,0.006407,0.037271,-0.004293,-0.002734
-0.294854,-0.076257,0.002549,0.036306,-0.004538,0.000095
-0.293480,-0.071570,0.000964,0.036705,-0.001977,0.001559
